         date     Predict    True  diff   acc
7  2024-03-04  100.000000   99.21 -0.78  4.43
8  2024-03-05   99.809998   99.69 -0.12  4.31
9  2024-03-06   99.959999  101.43  1.47  5.78
10 2024-03-07   99.910004   98.28 -1.63  4.15
11 2024-03-08   99.870003   98.28 -1.60  2.55
12 2024-03-11  100.000000   98.67 -1.33  1.22
13 2024-03-12  100.129997  101.78  1.64  2.86
14 2024-03-13  100.010002   98.50 -1.51  1.35
15 2024-03-14   99.989998   99.83 -0.17  1.18
16 2024-03-15   99.989998  101.15  1.16  2.34
17 2024-03-18  100.019997  101.53  1.51  3.85
18 2024-03-20  100.430000  102.63  2.20  6.05
19 2024-03-21  100.110001  100.95  0.84  6.89
20 2024-03-22   99.870003   99.48 -0.38  6.51
21 2024-03-25   99.930000   99.03 -0.90  5.61
22 2024-03-26   99.989998  100.26  0.27  5.88
23 2024-03-27  100.129997  100.38  0.25  6.13
24 2024-03-28  100.010002   99.83 -0.18  5.95
25 2024-04-01   99.930000   98.98 -0.95  5.00
26 2024-04-02   99.849998   99.02 -0.83  4.17
27 2024-04-03   99.989998  101.26  1.27  5.44
28 2024-04-04   99.779999   97.85 -1.93  3.51
29 2024-04-05  100.120003  100.56  0.44  3.95
30 2024-04-08  100.000000  100.27  0.27  4.22
31 2024-04-09   99.980003  100.27  0.29  4.51
32 2024-04-10   99.970001   98.65 -1.32  3.19
33 2024-04-11  100.000000  101.69  1.69  4.88
34 2024-04-12   99.820000   98.26 -1.56  3.32
35 2024-04-15   99.989998   99.12 -0.87  2.45
36 2024-04-16  100.050003   99.85 -0.20  2.25
37 2024-04-17   99.949997   97.77 -2.18  0.07
38 2024-04-18  100.019997   99.70 -0.32 -0.25
39 2024-04-19  100.059998   98.80 -1.26 -1.51
40 2024-04-22  100.099998  101.57  1.47 -0.04
41 2024-04-23  100.080002  100.61  0.53  0.49
42 2024-04-24  100.019997   99.70 -0.32  0.17
43 2024-04-25   99.879997   99.67 -0.21 -0.04
Mean Absolute Error: 0.98%
Epoch: 303, Final Loss: 0.000130
Norm: 17.50

         date     Predict    True  diff   acc
0  2024-02-23  100.180000  101.42  1.24  1.24
1  2024-02-26   99.980003   99.76 -0.23  1.01
2  2024-02-27   99.940002  100.00  0.06  1.07
3  2024-02-28   99.989998   99.26 -0.73  0.34
4  2024-02-29   99.940002  100.96  1.02  1.36
5  2024-03-01  100.029999  102.43  2.40  3.76
6  2024-03-04   99.989998   99.21 -0.78  2.98
7  2024-03-05   99.809998   99.69 -0.13  2.85
8  2024-03-06   99.959999  101.43  1.47  4.32
9  2024-03-07   99.910004   98.28 -1.63  2.69
10 2024-03-08   99.879997   98.28 -1.60  1.09
11 2024-03-11   99.989998   98.67 -1.33 -0.24
12 2024-03-12  100.120003  101.78  1.65  1.41
13 2024-03-13  100.010002   98.50 -1.51 -0.10
14 2024-03-14   99.989998   99.83 -0.16 -0.26
15 2024-03-15   99.989998  101.15  1.16  0.90
16 2024-03-18  100.019997  101.53  1.51  2.41
17 2024-03-20  100.400002  102.63  2.22  4.63
18 2024-03-21  100.099998  100.95  0.84  5.47
19 2024-03-22   99.870003   99.48 -0.39  5.08
20 2024-03-25   99.940002   99.03 -0.90  4.18
21 2024-03-26   99.989998  100.26  0.27  4.45
22 2024-03-27  100.120003  100.38  0.26  4.71
23 2024-03-28  100.010002   99.83 -0.17  4.54
24 2024-04-01   99.930000   98.98 -0.95  3.59
25 2024-04-02   99.849998   99.02 -0.84  2.75
26 2024-04-03   99.980003  101.26  1.28  4.03
27 2024-04-04   99.779999   97.85 -1.94  2.09
28 2024-04-05  100.110001  100.56  0.45  2.54
29 2024-04-08  100.000000  100.27  0.27  2.81
30 2024-04-09   99.980003  100.27  0.29  3.10
31 2024-04-10   99.970001   98.65 -1.32  1.78
32 2024-04-11  100.000000  101.69  1.70  3.48
33 2024-04-12   99.830002   98.26 -1.56  1.92
34 2024-04-15   99.989998   99.12 -0.87  1.05
35 2024-04-16  100.040001   99.85 -0.19  0.86
36 2024-04-17   99.949997   97.77 -2.18 -1.32
37 2024-04-18  100.019997   99.70 -0.32 -1.64
38 2024-04-19  100.059998   98.80 -1.25 -2.89
39 2024-04-22  100.089996  101.57  1.48 -1.41
40 2024-04-23  100.070000  100.61  0.53 -0.88
41 2024-04-24  100.019997   99.70 -0.32 -1.20
42 2024-04-25   99.889999   99.67 -0.22 -1.42
43 2024-04-29  100.139999  101.52  1.38 -0.04
Mean Absolute Error: 0.98%
Epoch: 336, Final Loss: 0.000130
Norm: 34.09

         date     Predict    True  diff   acc
0  2024-02-26   99.940002   99.76 -0.19 -0.19
1  2024-02-27   99.910004  100.00  0.09 -0.10
2  2024-02-28   99.949997   99.26 -0.69 -0.79
3  2024-02-29   99.910004  100.96  1.06  0.27
4  2024-03-01   99.970001  102.43  2.45  2.72
5  2024-03-04   99.949997   99.21 -0.74  1.98
6  2024-03-05   99.809998   99.69 -0.13  1.85
7  2024-03-06   99.919998  101.43  1.51  3.36
8  2024-03-07   99.889999   98.28 -1.61  1.75
9  2024-03-08   99.860001   98.28 -1.59  0.16
10 2024-03-11   99.949997   98.67 -1.28 -1.12
11 2024-03-12  100.050003  101.78  1.72  0.60
12 2024-03-13   99.959999   98.50 -1.46 -0.86
13 2024-03-14   99.949997   99.83 -0.12 -0.98
14 2024-03-15   99.949997  101.15  1.21  0.23
15 2024-03-18   99.970001  101.53  1.56  1.79
16 2024-03-20  100.260002  102.63  2.36  4.15
17 2024-03-21  100.040001  100.95  0.91  5.06
18 2024-03-22   99.860001   99.48 -0.37  4.69
19 2024-03-25   99.910004   99.03 -0.87  3.82
20 2024-03-26   99.949997  100.26  0.31  4.13
21 2024-03-27  100.050003  100.38  0.33  4.46
22 2024-03-28   99.959999   99.83 -0.13  4.33
23 2024-04-01   99.900002   98.98 -0.92  3.41
24 2024-04-02   99.839996   99.02 -0.83  2.58
25 2024-04-03   99.940002  101.26  1.32  3.90
26 2024-04-04   99.790001   97.85 -1.95  1.95
27 2024-04-05  100.040001  100.56  0.52  2.47
28 2024-04-08   99.949997  100.27  0.31  2.78
29 2024-04-09   99.940002  100.27  0.33  3.11
30 2024-04-10   99.930000   98.65 -1.28  1.83
31 2024-04-11   99.949997  101.69  1.74  3.57
32 2024-04-12   99.820000   98.26 -1.56  2.01
33 2024-04-15   99.949997   99.12 -0.83  1.18
34 2024-04-16   99.989998   99.85 -0.14  1.04
35 2024-04-17   99.910004   97.77 -2.15 -1.11
36 2024-04-18   99.970001   99.70 -0.27 -1.38
37 2024-04-19  100.000000   98.80 -1.19 -2.57
38 2024-04-22  100.019997  101.57  1.55 -1.02
39 2024-04-23  100.010002  100.61  0.60 -0.42
40 2024-04-24   99.970001   99.70 -0.27 -0.69
41 2024-04-25   99.870003   99.67 -0.20 -0.89
42 2024-04-29  100.070000  101.52  1.45  0.56
43 2024-04-30   99.889999   99.28 -0.62 -0.06
Mean Absolute Error: 0.97%
Epoch: 685, Final Loss: 0.000130
Norm: 32.90

         date     Predict    True  diff   acc
0  2024-02-27   99.900002  100.00  0.10  0.10
1  2024-02-28   99.959999   99.26 -0.70 -0.60
2  2024-02-29   99.910004  100.96  1.06  0.46
3  2024-03-01   99.989998  102.43  2.43  2.89
4  2024-03-04   99.959999   99.21 -0.75  2.14
5  2024-03-05   99.769997   99.69 -0.09  2.05
6  2024-03-06   99.919998  101.43  1.51  3.56
7  2024-03-07   99.879997   98.28 -1.60  1.96
8  2024-03-08   99.839996   98.28 -1.57  0.39
9  2024-03-11   99.959999   98.67 -1.29 -0.90
10 2024-03-12  100.099998  101.78  1.68  0.78
11 2024-03-13   99.980003   98.50 -1.48 -0.70
12 2024-03-14   99.959999   99.83 -0.13 -0.83
13 2024-03-15   99.949997  101.15  1.20  0.37
14 2024-03-18   99.989998  101.53  1.55  1.92
15 2024-03-20  100.379997  102.63  2.24  4.16
16 2024-03-21  100.070000  100.95  0.87  5.03
17 2024-03-22   99.830002   99.48 -0.35  4.68
18 2024-03-25   99.900002   99.03 -0.87  3.81
19 2024-03-26   99.959999  100.26  0.31  4.12
20 2024-03-27  100.089996  100.38  0.29  4.41
21 2024-03-28   99.970001   99.83 -0.14  4.27
22 2024-04-01   99.900002   98.98 -0.92  3.35
23 2024-04-02   99.809998   99.02 -0.80  2.55
24 2024-04-03   99.949997  101.26  1.31  3.86
25 2024-04-04   99.739998   97.85 -1.90  1.96
26 2024-04-05  100.080002  100.56  0.48  2.44
27 2024-04-08   99.959999  100.27  0.30  2.74
28 2024-04-09   99.949997  100.27  0.32  3.06
29 2024-04-10   99.930000   98.65 -1.29  1.77
30 2024-04-11   99.959999  101.69  1.73  3.50
31 2024-04-12   99.790001   98.26 -1.53  1.97
32 2024-04-15   99.959999   99.12 -0.84  1.13
33 2024-04-16  100.010002   99.85 -0.16  0.97
34 2024-04-17   99.910004   97.77 -2.14 -1.17
35 2024-04-18   99.980003   99.70 -0.29 -1.46
36 2024-04-19  100.029999   98.80 -1.22 -2.68
37 2024-04-22  100.059998  101.57  1.51 -1.17
38 2024-04-23  100.040001  100.61  0.57 -0.60
39 2024-04-24   99.980003   99.70 -0.28 -0.88
40 2024-04-25   99.849998   99.67 -0.18 -1.06
41 2024-04-29  100.120003  101.52  1.40  0.34
42 2024-04-30   99.879997   99.28 -0.60 -0.26
43 2024-05-01   99.720001   99.92  0.21 -0.05
Mean Absolute Error: 0.96%
Epoch: 311, Final Loss: 0.000127
Norm: 34.11

         date     Predict    True  diff   acc
0  2024-02-28  100.000000   99.26 -0.74 -0.74
1  2024-02-29   99.940002  100.96  1.02  0.28
2  2024-03-01  100.040001  102.43  2.39  2.67
3  2024-03-04  100.000000   99.21 -0.79  1.88
4  2024-03-05   99.800003   99.69 -0.11  1.77
5  2024-03-06   99.959999  101.43  1.47  3.24
6  2024-03-07   99.910004   98.28 -1.63  1.61
7  2024-03-08   99.870003   98.28 -1.60  0.01
8  2024-03-11  100.000000   98.67 -1.34 -1.33
9  2024-03-12  100.150002  101.78  1.62  0.29
10 2024-03-13  100.019997   98.50 -1.52 -1.23
11 2024-03-14  100.000000   99.83 -0.17 -1.40
12 2024-03-15  100.000000  101.15  1.15 -0.25
13 2024-03-18  100.029999  101.53  1.50  1.25
14 2024-03-20  100.470001  102.63  2.15  3.40
15 2024-03-21  100.129997  100.95  0.82  4.22
16 2024-03-22   99.860001   99.48 -0.38  3.84
17 2024-03-25   99.940002   99.03 -0.91  2.93
18 2024-03-26  100.000000  100.26  0.26  3.19
19 2024-03-27  100.150002  100.38  0.23  3.42
20 2024-03-28  100.019997   99.83 -0.18  3.24
21 2024-04-01   99.930000   98.98 -0.95  2.29
22 2024-04-02   99.839996   99.02 -0.83  1.46
23 2024-04-03   99.989998  101.26  1.27  2.73
24 2024-04-04   99.769997   97.85 -1.93  0.80
25 2024-04-05  100.139999  100.56  0.42  1.22
26 2024-04-08  100.010002  100.27  0.26  1.48
27 2024-04-09   99.989998  100.27  0.28  1.76
28 2024-04-10   99.970001   98.65 -1.33  0.43
29 2024-04-11  100.010002  101.69  1.68  2.11
30 2024-04-12   99.809998   98.26 -1.55  0.56
31 2024-04-15  100.000000   99.12 -0.88 -0.32
32 2024-04-16  100.059998   99.85 -0.21 -0.53
33 2024-04-17   99.949997   97.77 -2.18 -2.71
34 2024-04-18  100.029999   99.70 -0.33 -3.04
35 2024-04-19  100.070000   98.80 -1.27 -4.31
36 2024-04-22  100.110001  101.57  1.46 -2.85
37 2024-04-23  100.089996  100.61  0.51 -2.34
38 2024-04-24  100.029999   99.70 -0.33 -2.67
39 2024-04-25   99.879997   99.67 -0.21 -2.88
40 2024-04-29  100.169998  101.52  1.35 -1.53
41 2024-04-30   99.919998   99.28 -0.64 -2.17
42 2024-05-01   99.739998   99.92  0.19 -1.98
43 2024-05-06  100.290001  102.21  1.92 -0.06
Mean Absolute Error: 1.00%
Epoch: 409, Final Loss: 0.000134
Norm: 49.82

         date     Predict    True  diff   acc
0  2024-02-29   99.959999  100.96  1.01  1.01
1  2024-03-01  100.040001  102.43  2.39  3.40
2  2024-03-04  100.010002   99.21 -0.80  2.60
3  2024-03-05   99.839996   99.69 -0.15  2.45
4  2024-03-06   99.970001  101.43  1.46  3.91
5  2024-03-07   99.930000   98.28 -1.65  2.26
6  2024-03-08   99.900002   98.28 -1.62  0.64
7  2024-03-11  100.010002   98.67 -1.34 -0.70
8  2024-03-12  100.129997  101.78  1.64  0.94
9  2024-03-13  100.019997   98.50 -1.52 -0.58
10 2024-03-14  100.000000   99.83 -0.18 -0.76
11 2024-03-15  100.000000  101.15  1.15  0.39
12 2024-03-18  100.029999  101.53  1.50  1.89
13 2024-03-20  100.389999  102.63  2.23  4.12
14 2024-03-21  100.110001  100.95  0.84  4.96
15 2024-03-22   99.889999   99.48 -0.41  4.55
16 2024-03-25   99.949997   99.03 -0.92  3.63
17 2024-03-26  100.000000  100.26  0.26  3.89
18 2024-03-27  100.129997  100.38  0.25  4.14
19 2024-03-28  100.019997   99.83 -0.19  3.95
20 2024-04-01   99.949997   98.98 -0.97  2.98
21 2024-04-02   99.870003   99.02 -0.86  2.12
22 2024-04-03  100.000000  101.26  1.26  3.38
23 2024-04-04   99.809998   97.85 -1.97  1.41
24 2024-04-05  100.120003  100.56  0.44  1.85
25 2024-04-08  100.010002  100.27  0.26  2.11
26 2024-04-09   99.989998  100.27  0.27  2.38
27 2024-04-10   99.980003   98.65 -1.34  1.04
28 2024-04-11  100.010002  101.69  1.68  2.72
29 2024-04-12   99.849998   98.26 -1.59  1.13
30 2024-04-15  100.000000   99.12 -0.89  0.24
31 2024-04-16  100.050003   99.85 -0.20  0.04
32 2024-04-17   99.959999   97.77 -2.19 -2.15
33 2024-04-18  100.029999   99.70 -0.33 -2.48
34 2024-04-19  100.070000   98.80 -1.26 -3.74
35 2024-04-22  100.099998  101.57  1.47 -2.27
36 2024-04-23  100.080002  100.61  0.53 -1.74
37 2024-04-24  100.029999   99.70 -0.33 -2.07
38 2024-04-25   99.910004   99.67 -0.24 -2.31
39 2024-04-29  100.150002  101.52  1.37 -0.94
40 2024-04-30   99.930000   99.28 -0.66 -1.60
41 2024-05-01   99.779999   99.92  0.14 -1.46
42 2024-05-06  100.239998  102.21  1.97  0.51
43 2024-05-07  100.070000   99.48 -0.59 -0.08
Mean Absolute Error: 1.01%
Epoch: 399, Final Loss: 0.000136
Norm: 42.07

         date     Predict    True  diff   acc
0  2024-03-01   99.989998  102.43  2.44  2.44
1  2024-03-04   99.959999   99.21 -0.75  1.69
2  2024-03-05   99.809998   99.69 -0.12  1.57
3  2024-03-06   99.930000  101.43  1.50  3.07
4  2024-03-07   99.889999   98.28 -1.61  1.46
5  2024-03-08   99.860001   98.28 -1.58 -0.12
6  2024-03-11   99.959999   98.67 -1.29 -1.41
7  2024-03-12  100.070000  101.78  1.71  0.30
8  2024-03-13   99.970001   98.50 -1.47 -1.17
9  2024-03-14   99.959999   99.83 -0.13 -1.30
10 2024-03-15   99.949997  101.15  1.20 -0.10
11 2024-03-18   99.980003  101.53  1.55  1.45
12 2024-03-20  100.300003  102.63  2.32  3.77
13 2024-03-21  100.050003  100.95  0.90  4.67
14 2024-03-22   99.849998   99.48 -0.37  4.30
15 2024-03-25   99.910004   99.03 -0.88  3.42
16 2024-03-26   99.959999  100.26  0.31  3.73
17 2024-03-27  100.070000  100.38  0.32  4.05
18 2024-03-28   99.970001   99.83 -0.14  3.91
19 2024-04-01   99.910004   98.98 -0.93  2.98
20 2024-04-02   99.839996   99.02 -0.82  2.16
21 2024-04-03   99.949997  101.26  1.31  3.47
22 2024-04-04   99.779999   97.85 -1.94  1.53
23 2024-04-05  100.059998  100.56  0.50  2.03
24 2024-04-08   99.959999  100.27  0.31  2.34
25 2024-04-09   99.949997  100.27  0.32  2.66
26 2024-04-10   99.940002   98.65 -1.29  1.37
27 2024-04-11   99.959999  101.69  1.73  3.10
28 2024-04-12   99.820000   98.26 -1.55  1.55
29 2024-04-15   99.959999   99.12 -0.84  0.71
30 2024-04-16  100.000000   99.85 -0.15  0.56
31 2024-04-17   99.919998   97.77 -2.15 -1.59
32 2024-04-18   99.980003   99.70 -0.28 -1.87
33 2024-04-19  100.010002   98.80 -1.21 -3.08
34 2024-04-22  100.040001  101.57  1.53 -1.55
35 2024-04-23  100.029999  100.61  0.58 -0.97
36 2024-04-24   99.980003   99.70 -0.28 -1.25
37 2024-04-25   99.870003   99.67 -0.20 -1.45
38 2024-04-29  100.089996  101.52  1.43 -0.02
39 2024-04-30   99.889999   99.28 -0.62 -0.64
40 2024-05-01   99.760002   99.92  0.17 -0.47
41 2024-05-06  100.169998  102.21  2.04  1.57
42 2024-05-07  100.019997   99.48 -0.53  1.04
43 2024-05-08  100.059998   98.96 -1.10 -0.06
Mean Absolute Error: 1.01%
Epoch: 555, Final Loss: 0.000138
Norm: 38.97

         date     Predict    True  diff   acc
0  2024-03-04   99.910004   99.21 -0.70 -0.70
1  2024-03-05   99.750000   99.69 -0.06 -0.76
2  2024-03-06   99.879997  101.43  1.55  0.79
3  2024-03-07   99.839996   98.28 -1.56 -0.77
4  2024-03-08   99.809998   98.28 -1.53 -2.30
5  2024-03-11   99.910004   98.67 -1.25 -3.55
6  2024-03-12  100.029999  101.78  1.74 -1.81
7  2024-03-13   99.930000   98.50 -1.43 -3.24
8  2024-03-14   99.910004   99.83 -0.08 -3.32
9  2024-03-15   99.910004  101.15  1.24 -2.08
10 2024-03-18   99.940002  101.53  1.60 -0.48
11 2024-03-20  100.279999  102.63  2.34  1.86
12 2024-03-21  100.010002  100.95  0.94  2.80
13 2024-03-22   99.800003   99.48 -0.32  2.48
14 2024-03-25   99.860001   99.03 -0.83  1.65
15 2024-03-26   99.910004  100.26  0.35  2.00
16 2024-03-27  100.029999  100.38  0.35  2.35
17 2024-03-28   99.919998   99.83 -0.09  2.26
18 2024-04-01   99.860001   98.98 -0.88  1.38
19 2024-04-02   99.779999   99.02 -0.77  0.61
20 2024-04-03   99.900002  101.26  1.36  1.97
21 2024-04-04   99.720001   97.85 -1.88  0.09
22 2024-04-05  100.019997  100.56  0.54  0.63
23 2024-04-08   99.919998  100.27  0.35  0.98
24 2024-04-09   99.900002  100.27  0.37  1.35
25 2024-04-10   99.889999   98.65 -1.24  0.11
26 2024-04-11   99.910004  101.69  1.78  1.89
27 2024-04-12   99.760002   98.26 -1.50  0.39
28 2024-04-15   99.910004   99.12 -0.79 -0.40
29 2024-04-16   99.959999   99.85 -0.11 -0.51
30 2024-04-17   99.870003   97.77 -2.10 -2.61
31 2024-04-18   99.930000   99.70 -0.24 -2.85
32 2024-04-19   99.970001   98.80 -1.16 -4.01
33 2024-04-22  100.000000  101.57  1.57 -2.44
34 2024-04-23   99.980003  100.61  0.62 -1.82
35 2024-04-24   99.930000   99.70 -0.23 -2.05
36 2024-04-25   99.820000   99.67 -0.14 -2.19
37 2024-04-29  100.050003  101.52  1.47 -0.72
38 2024-04-30   99.839996   99.28 -0.57 -1.29
39 2024-05-01   99.699997   99.92  0.23 -1.06
40 2024-05-06  100.139999  102.21  2.07  1.01
41 2024-05-07   99.970001   99.48 -0.49  0.52
42 2024-05-08  100.019997   98.96 -1.06 -0.54
43 2024-05-09  100.000000  100.48  0.47 -0.07
Mean Absolute Error: 0.95%
Epoch: 447, Final Loss: 0.000125
Norm: 57.86

         date     Predict    True  diff   acc
0  2024-03-05   99.730003   99.69 -0.04 -0.04
1  2024-03-06   99.870003  101.43  1.56  1.52
2  2024-03-07   99.830002   98.28 -1.55 -0.03
3  2024-03-08   99.790001   98.28 -1.52 -1.55
4  2024-03-11   99.910004   98.67 -1.25 -2.80
5  2024-03-12  100.050003  101.78  1.73 -1.07
6  2024-03-13   99.930000   98.50 -1.43 -2.50
7  2024-03-14   99.910004   99.83 -0.08 -2.58
8  2024-03-15   99.910004  101.15  1.25 -1.33
9  2024-03-18   99.940002  101.53  1.59  0.26
10 2024-03-20  100.330002  102.63  2.29  2.55
11 2024-03-21  100.029999  100.95  0.92  3.47
12 2024-03-22   99.779999   99.48 -0.30  3.17
13 2024-03-25   99.849998   99.03 -0.82  2.35
14 2024-03-26   99.910004  100.26  0.35  2.70
15 2024-03-27  100.040001  100.38  0.34  3.04
16 2024-03-28   99.930000   99.83 -0.09  2.95
17 2024-04-01   99.849998   98.98 -0.87  2.08
18 2024-04-02   99.760002   99.02 -0.75  1.33
19 2024-04-03   99.900002  101.26  1.36  2.69
20 2024-04-04   99.690002   97.85 -1.85  0.84
21 2024-04-05  100.029999  100.56  0.53  1.37
22 2024-04-08   99.919998  100.27  0.35  1.72
23 2024-04-09   99.900002  100.27  0.37  2.09
24 2024-04-10   99.879997   98.65 -1.24  0.85
25 2024-04-11   99.910004  101.69  1.78  2.63
26 2024-04-12   99.739998   98.26 -1.48  1.15
27 2024-04-15   99.910004   99.12 -0.79  0.36
28 2024-04-16   99.959999   99.85 -0.11  0.25
29 2024-04-17   99.860001   97.77 -2.10 -1.85
30 2024-04-18   99.930000   99.70 -0.24 -2.09
31 2024-04-19   99.980003   98.80 -1.17 -3.26
32 2024-04-22  100.010002  101.57  1.56 -1.70
33 2024-04-23   99.989998  100.61  0.61 -1.09
34 2024-04-24   99.930000   99.70 -0.24 -1.33
35 2024-04-25   99.800003   99.67 -0.13 -1.46
36 2024-04-29  100.070000  101.52  1.45 -0.01
37 2024-04-30   99.830002   99.28 -0.56 -0.57
38 2024-05-01   99.669998   99.92  0.26 -0.31
39 2024-05-06  100.169998  102.21  2.04  1.73
40 2024-05-07   99.980003   99.48 -0.50  1.23
41 2024-05-08  100.029999   98.96 -1.07  0.16
42 2024-05-09  100.010002  100.48  0.46  0.62
43 2024-05-10   99.970001   99.28 -0.69 -0.07
Mean Absolute Error: 0.95%
Epoch: 308, Final Loss: 0.000123
Norm: 47.40

         date     Predict    True  diff   acc
0  2024-03-06   99.889999  101.43  1.54  1.54
1  2024-03-07   99.860001   98.28 -1.57 -0.03
2  2024-03-08   99.830002   98.28 -1.55 -1.58
3  2024-03-11   99.919998   98.67 -1.26 -2.84
4  2024-03-12  100.029999  101.78  1.75 -1.09
5  2024-03-13   99.930000   98.50 -1.43 -2.52
6  2024-03-14   99.919998   99.83 -0.09 -2.61
7  2024-03-15   99.919998  101.15  1.23 -1.38
8  2024-03-18   99.940002  101.53  1.59  0.21
9  2024-03-20  100.250000  102.63  2.37  2.58
10 2024-03-21  100.010002  100.95  0.94  3.52
11 2024-03-22   99.820000   99.48 -0.34  3.18
12 2024-03-25   99.870003   99.03 -0.84  2.34
13 2024-03-26   99.919998  100.26  0.34  2.68
14 2024-03-27  100.029999  100.38  0.36  3.04
15 2024-03-28   99.930000   99.83 -0.10  2.94
16 2024-04-01   99.870003   98.98 -0.89  2.05
17 2024-04-02   99.800003   99.02 -0.79  1.26
18 2024-04-03   99.910004  101.26  1.35  2.61
19 2024-04-04   99.750000   97.85 -1.91  0.70
20 2024-04-05  100.019997  100.56  0.54  1.24
21 2024-04-08   99.930000  100.27  0.34  1.58
22 2024-04-09   99.910004  100.27  0.36  1.94
23 2024-04-10   99.900002   98.65 -1.26  0.68
24 2024-04-11   99.919998  101.69  1.77  2.45
25 2024-04-12   99.779999   98.26 -1.52  0.93
26 2024-04-15   99.919998   99.12 -0.80  0.13
27 2024-04-16   99.959999   99.85 -0.11  0.02
28 2024-04-17   99.879997   97.77 -2.12 -2.10
29 2024-04-18   99.940002   99.70 -0.24 -2.34
30 2024-04-19   99.970001   98.80 -1.17 -3.51
31 2024-04-22  100.000000  101.57  1.57 -1.94
32 2024-04-23   99.989998  100.61  0.62 -1.32
33 2024-04-24   99.940002   99.70 -0.24 -1.56
34 2024-04-25   99.830002   99.67 -0.16 -1.72
35 2024-04-29  100.040001  101.52  1.48 -0.24
36 2024-04-30   99.860001   99.28 -0.58 -0.82
37 2024-05-01   99.730003   99.92  0.20 -0.62
38 2024-05-06  100.129997  102.21  2.09  1.47
39 2024-05-07   99.980003   99.48 -0.50  0.97
40 2024-05-08  100.019997   98.96 -1.06 -0.09
41 2024-05-09  100.000000  100.48  0.47  0.38
42 2024-05-10   99.970001   99.28 -0.69 -0.31
43 2024-05-13   99.930000  100.20  0.27 -0.04
Mean Absolute Error: 0.96%
Epoch: 595, Final Loss: 0.000126
Norm: 49.36

         date     Predict    True  diff   acc
0  2024-03-07   99.820000   98.28 -1.54 -1.54
1  2024-03-08   99.790001   98.28 -1.51 -3.05
2  2024-03-11   99.910004   98.67 -1.24 -4.29
3  2024-03-12  100.040001  101.78  1.73 -2.56
4  2024-03-13   99.919998   98.50 -1.42 -3.98
5  2024-03-14   99.900002   99.83 -0.08 -4.06
6  2024-03-15   99.900002  101.15  1.25 -2.81
7  2024-03-18   99.930000  101.53  1.60 -1.21
8  2024-03-20  100.330002  102.63  2.30  1.09
9  2024-03-21  100.019997  100.95  0.93  2.02
10 2024-03-22   99.779999   99.48 -0.30  1.72
11 2024-03-25   99.849998   99.03 -0.82  0.90
12 2024-03-26   99.900002  100.26  0.36  1.26
13 2024-03-27  100.040001  100.38  0.34  1.60
14 2024-03-28   99.919998   99.83 -0.09  1.51
15 2024-04-01   99.839996   98.98 -0.86  0.65
16 2024-04-02   99.760002   99.02 -0.75 -0.10
17 2024-04-03   99.900002  101.26  1.36  1.26
18 2024-04-04   99.690002   97.85 -1.85 -0.59
19 2024-04-05  100.029999  100.56  0.53 -0.06
20 2024-04-08   99.910004  100.27  0.36  0.30
21 2024-04-09   99.889999  100.27  0.38  0.68
22 2024-04-10   99.879997   98.65 -1.23 -0.55
23 2024-04-11   99.910004  101.69  1.78  1.23
24 2024-04-12   99.730003   98.26 -1.47 -0.24
25 2024-04-15   99.900002   99.12 -0.79 -1.03
26 2024-04-16   99.959999   99.85 -0.11 -1.14
27 2024-04-17   99.860001   97.77 -2.09 -3.23
28 2024-04-18   99.930000   99.70 -0.23 -3.46
29 2024-04-19   99.970001   98.80 -1.17 -4.63
30 2024-04-22  100.000000  101.57  1.57 -3.06
31 2024-04-23   99.989998  100.61  0.62 -2.44
32 2024-04-24   99.930000   99.70 -0.23 -2.67
33 2024-04-25   99.800003   99.67 -0.13 -2.80
34 2024-04-29  100.059998  101.52  1.46 -1.34
35 2024-04-30   99.830002   99.28 -0.55 -1.89
36 2024-05-01   99.660004   99.92  0.26 -1.63
37 2024-05-06  100.160004  102.21  2.05  0.42
38 2024-05-07   99.980003   99.48 -0.49 -0.07
39 2024-05-08  100.029999   98.96 -1.07 -1.14
40 2024-05-09  100.010002  100.48  0.47 -0.67
41 2024-05-10   99.959999   99.28 -0.69 -1.36
42 2024-05-13   99.910004  100.20  0.29 -1.07
43 2024-05-14   99.959999  100.95  0.99 -0.08
Mean Absolute Error: 0.94%
Epoch: 314, Final Loss: 0.000120
Norm: 68.42

         date     Predict    True  diff   acc
0  2024-03-08   99.849998   98.28 -1.58 -1.58
1  2024-03-11   99.949997   98.67 -1.29 -2.87
2  2024-03-12  100.070000  101.78  1.71 -1.16
3  2024-03-13   99.970001   98.50 -1.47 -2.63
4  2024-03-14   99.949997   99.83 -0.13 -2.76
5  2024-03-15   99.949997  101.15  1.20 -1.56
6  2024-03-18   99.980003  101.53  1.56  0.00
7  2024-03-20  100.309998  102.63  2.31  2.31
8  2024-03-21  100.050003  100.95  0.90  3.21
9  2024-03-22   99.839996   99.48 -0.36  2.85
10 2024-03-25   99.900002   99.03 -0.87  1.98
11 2024-03-26   99.949997  100.26  0.31  2.29
12 2024-03-27  100.070000  100.38  0.31  2.60
13 2024-03-28   99.970001   99.83 -0.13  2.47
14 2024-04-01   99.900002   98.98 -0.92  1.55
15 2024-04-02   99.830002   99.02 -0.81  0.74
16 2024-04-03   99.949997  101.26  1.31  2.05
