         date     Predict    True  diff   acc
28 2024-04-10   99.980003   98.65 -1.34  0.37
29 2024-04-11  100.010002  101.69  1.69  2.06
30 2024-04-12   99.879997   98.26 -1.61  0.45
31 2024-04-15  100.000000   99.12 -0.88 -0.43
32 2024-04-16  100.040001   99.85 -0.19 -0.62
33 2024-04-17   99.970001   97.77 -2.20 -2.82
34 2024-04-18  100.019997   99.70 -0.32 -3.14
35 2024-04-19  100.050003   98.80 -1.25 -4.39
36 2024-04-22  100.080002  101.57  1.49 -2.90
37 2024-04-23  100.059998  100.61  0.55 -2.35
38 2024-04-24  100.019997   99.70 -0.32 -2.67
39 2024-04-25   99.919998   99.67 -0.25 -2.92
40 2024-04-29  100.120003  101.52  1.40 -1.52
41 2024-04-30   99.949997   99.28 -0.67 -2.19
42 2024-05-01   99.820000   99.92  0.10 -2.09
43 2024-05-06  100.190002  102.21  2.02 -0.07
Mean Absolute Error: 1.02%
Epoch: 697, Final Loss: 0.000140
Norm: 49.66

         date     Predict    True  diff   acc
0  2024-02-29   99.970001  100.96  1.00  1.00
1  2024-03-01  100.029999  102.43  2.39  3.39
2  2024-03-04  100.010002   99.21 -0.80  2.59
3  2024-03-05   99.870003   99.69 -0.18  2.41
4  2024-03-06   99.980003  101.43  1.45  3.86
5  2024-03-07   99.949997   98.28 -1.66  2.20
6  2024-03-08   99.919998   98.28 -1.64  0.56
7  2024-03-11  100.010002   98.67 -1.34 -0.78
8  2024-03-12  100.110001  101.78  1.67  0.89
9  2024-03-13  100.019997   98.50 -1.52 -0.63
10 2024-03-14  100.000000   99.83 -0.18 -0.81
11 2024-03-15  100.000000  101.15  1.15  0.34
12 2024-03-18  100.029999  101.53  1.51  1.85
13 2024-03-20  100.309998  102.63  2.31  4.16
14 2024-03-21  100.089996  100.95  0.86  5.02
15 2024-03-22   99.910004   99.48 -0.43  4.59
16 2024-03-25   99.959999   99.03 -0.93  3.66
17 2024-03-26  100.000000  100.26  0.26  3.92
18 2024-03-27  100.099998  100.38  0.28  4.20
19 2024-03-28  100.019997   99.83 -0.18  4.02
20 2024-04-01   99.959999   98.98 -0.98  3.04
21 2024-04-02   99.900002   99.02 -0.88  2.16
22 2024-04-03  100.000000  101.26  1.26  3.42
23 2024-04-04   99.849998   97.85 -2.00  1.42
24 2024-04-05  100.099998  100.56  0.47  1.89
25 2024-04-08  100.010002  100.27  0.26  2.15
26 2024-04-09  100.000000  100.27  0.27  2.42
27 2024-04-10   99.989998   98.65 -1.34  1.08
28 2024-04-11  100.010002  101.69  1.68  2.76
29 2024-04-12   99.879997   98.26 -1.62  1.14
30 2024-04-15  100.000000   99.12 -0.89  0.25
31 2024-04-16  100.040001   99.85 -0.19  0.06
32 2024-04-17   99.970001   97.77 -2.20 -2.14
33 2024-04-18  100.019997   99.70 -0.33 -2.47
34 2024-04-19  100.050003   98.80 -1.25 -3.72
35 2024-04-22  100.080002  101.57  1.49 -2.23
36 2024-04-23  100.070000  100.61  0.54 -1.69
37 2024-04-24  100.019997   99.70 -0.33 -2.02
38 2024-04-25   99.930000   99.67 -0.26 -2.28
39 2024-04-29  100.120003  101.52  1.40 -0.88
40 2024-04-30   99.949997   99.28 -0.67 -1.55
41 2024-05-01   99.830002   99.92  0.10 -1.45
42 2024-05-06  100.190002  102.21  2.02  0.57
43 2024-05-07  100.059998   99.48 -0.58 -0.01
Mean Absolute Error: 1.02%
Epoch: 755, Final Loss: 0.000139
Norm: 42.45

         date     Predict    True  diff   acc
0  2024-03-01   99.989998  102.43  2.44  2.44
1  2024-03-04   99.959999   99.21 -0.75  1.69
2  2024-03-05   99.790001   99.69 -0.10  1.59
3  2024-03-06   99.919998  101.43  1.51  3.10
4  2024-03-07   99.879997   98.28 -1.60  1.50
5  2024-03-08   99.849998   98.28 -1.57 -0.07
6  2024-03-11   99.959999   98.67 -1.29 -1.36
7  2024-03-12  100.080002  101.78  1.69  0.33
8  2024-03-13   99.970001   98.50 -1.47 -1.14
9  2024-03-14   99.949997   99.83 -0.13 -1.27
10 2024-03-15   99.949997  101.15  1.20 -0.07
11 2024-03-18   99.980003  101.53  1.55  1.48
12 2024-03-20  100.339996  102.63  2.28  3.76
13 2024-03-21  100.059998  100.95  0.89  4.65
14 2024-03-22   99.839996   99.48 -0.36  4.29
15 2024-03-25   99.900002   99.03 -0.87  3.42
16 2024-03-26   99.949997  100.26  0.31  3.73
17 2024-03-27  100.080002  100.38  0.30  4.03
18 2024-03-28   99.970001   99.83 -0.14  3.89
19 2024-04-01   99.900002   98.98 -0.92  2.97
20 2024-04-02   99.820000   99.02 -0.81  2.16
21 2024-04-03   99.949997  101.26  1.31  3.47
22 2024-04-04   99.760002   97.85 -1.92  1.55
23 2024-04-05  100.070000  100.56  0.49  2.04
24 2024-04-08   99.959999  100.27  0.31  2.35
25 2024-04-09   99.940002  100.27  0.32  2.67
26 2024-04-10   99.930000   98.65 -1.29  1.38
27 2024-04-11   99.959999  101.69  1.73  3.11
28 2024-04-12   99.800003   98.26 -1.54  1.57
29 2024-04-15   99.959999   99.12 -0.84  0.73
30 2024-04-16  100.010002   99.85 -0.15  0.58
31 2024-04-17   99.910004   97.77 -2.15 -1.57
32 2024-04-18   99.980003   99.70 -0.28 -1.85
33 2024-04-19  100.019997   98.80 -1.21 -3.06
34 2024-04-22  100.050003  101.57  1.52 -1.54
35 2024-04-23  100.029999  100.61  0.58 -0.96
36 2024-04-24   99.980003   99.70 -0.28 -1.24
37 2024-04-25   99.860001   99.67 -0.19 -1.43
38 2024-04-29  100.099998  101.52  1.42 -0.01
39 2024-04-30   99.889999   99.28 -0.61 -0.62
40 2024-05-01   99.730003   99.92  0.19 -0.43
41 2024-05-06  100.190002  102.21  2.02  1.59
42 2024-05-07  100.019997   99.48 -0.54  1.05
43 2024-05-08  100.070000   98.96 -1.11 -0.06
Mean Absolute Error: 1.00%
Epoch: 407, Final Loss: 0.000137
Norm: 38.91

         date     Predict    True  diff   acc
0  2024-03-04   99.910004   99.21 -0.70 -0.70
1  2024-03-05   99.750000   99.69 -0.06 -0.76
2  2024-03-06   99.879997  101.43  1.55  0.79
3  2024-03-07   99.839996   98.28 -1.56 -0.77
4  2024-03-08   99.800003   98.28 -1.53 -2.30
5  2024-03-11   99.910004   98.67 -1.25 -3.55
6  2024-03-12  100.029999  101.78  1.74 -1.81
7  2024-03-13   99.930000   98.50 -1.43 -3.24
8  2024-03-14   99.910004   99.83 -0.08 -3.32
9  2024-03-15   99.910004  101.15  1.24 -2.08
10 2024-03-18   99.940002  101.53  1.60 -0.48
11 2024-03-20  100.290001  102.63  2.33  1.85
12 2024-03-21  100.010002  100.95  0.93  2.78
13 2024-03-22   99.800003   99.48 -0.32  2.46
14 2024-03-25   99.860001   99.03 -0.83  1.63
15 2024-03-26   99.910004  100.26  0.35  1.98
16 2024-03-27  100.029999  100.38  0.35  2.33
17 2024-03-28   99.919998   99.83 -0.09  2.24
18 2024-04-01   99.849998   98.98 -0.88  1.36
19 2024-04-02   99.779999   99.02 -0.77  0.59
20 2024-04-03   99.900002  101.26  1.36  1.95
21 2024-04-04   99.720001   97.85 -1.88  0.07
22 2024-04-05  100.019997  100.56  0.54  0.61
23 2024-04-08   99.919998  100.27  0.35  0.96
24 2024-04-09   99.900002  100.27  0.37  1.33
25 2024-04-10   99.889999   98.65 -1.24  0.09
26 2024-04-11   99.910004  101.69  1.78  1.87
27 2024-04-12   99.760002   98.26 -1.50  0.37
28 2024-04-15   99.910004   99.12 -0.79 -0.42
29 2024-04-16   99.959999   99.85 -0.11 -0.53
30 2024-04-17   99.870003   97.77 -2.10 -2.63
31 2024-04-18   99.930000   99.70 -0.24 -2.87
32 2024-04-19   99.970001   98.80 -1.17 -4.04
33 2024-04-22  100.000000  101.57  1.57 -2.47
34 2024-04-23   99.989998  100.61  0.62 -1.85
35 2024-04-24   99.930000   99.70 -0.23 -2.08
36 2024-04-25   99.809998   99.67 -0.14 -2.22
37 2024-04-29  100.050003  101.52  1.47 -0.75
38 2024-04-30   99.839996   99.28 -0.57 -1.32
39 2024-05-01   99.690002   99.92  0.23 -1.09
40 2024-05-06  100.139999  102.21  2.07  0.98
41 2024-05-07   99.980003   99.48 -0.49  0.49
42 2024-05-08  100.019997   98.96 -1.06 -0.57
43 2024-05-09  100.000000  100.48  0.47 -0.10
Mean Absolute Error: 0.95%
Epoch: 437, Final Loss: 0.000124
Norm: 57.77

         date     Predict    True  diff   acc
0  2024-03-05   99.720001   99.69 -0.03 -0.03
1  2024-03-06   99.870003  101.43  1.56  1.53
2  2024-03-07   99.820000   98.28 -1.54 -0.01
3  2024-03-08   99.790001   98.28 -1.51 -1.52
4  2024-03-11   99.910004   98.67 -1.25 -2.77
5  2024-03-12  100.050003  101.78  1.72 -1.05
6  2024-03-13   99.930000   98.50 -1.43 -2.48
7  2024-03-14   99.910004   99.83 -0.08 -2.56
8  2024-03-15   99.910004  101.15  1.25 -1.31
9  2024-03-18   99.940002  101.53  1.59  0.28
10 2024-03-20  100.349998  102.63  2.27  2.55
11 2024-03-21  100.029999  100.95  0.92  3.47
12 2024-03-22   99.779999   99.48 -0.30  3.17
13 2024-03-25   99.849998   99.03 -0.82  2.35
14 2024-03-26   99.910004  100.26  0.36  2.71
15 2024-03-27  100.050003  100.38  0.33  3.04
16 2024-03-28   99.930000   99.83 -0.09  2.95
17 2024-04-01   99.839996   98.98 -0.87  2.08
18 2024-04-02   99.760002   99.02 -0.74  1.34
19 2024-04-03   99.900002  101.26  1.36  2.70
20 2024-04-04   99.690002   97.85 -1.85  0.85
21 2024-04-05  100.040001  100.56  0.52  1.37
22 2024-04-08   99.919998  100.27  0.35  1.72
23 2024-04-09   99.900002  100.27  0.37  2.09
24 2024-04-10   99.879997   98.65 -1.24  0.85
25 2024-04-11   99.910004  101.69  1.78  2.63
26 2024-04-12   99.730003   98.26 -1.47  1.16
27 2024-04-15   99.910004   99.12 -0.79  0.37
28 2024-04-16   99.970001   99.85 -0.11  0.26
29 2024-04-17   99.860001   97.77 -2.09 -1.83
30 2024-04-18   99.930000   99.70 -0.24 -2.07
31 2024-04-19   99.980003   98.80 -1.17 -3.24
32 2024-04-22  100.010002  101.57  1.56 -1.68
33 2024-04-23  100.000000  100.61  0.61 -1.07
34 2024-04-24   99.930000   99.70 -0.24 -1.31
35 2024-04-25   99.800003   99.67 -0.13 -1.44
36 2024-04-29  100.070000  101.52  1.45  0.01
37 2024-04-30   99.830002   99.28 -0.55 -0.54
38 2024-05-01   99.660004   99.92  0.27 -0.27
39 2024-05-06  100.180000  102.21  2.03  1.76
40 2024-05-07   99.989998   99.48 -0.50  1.26
41 2024-05-08  100.040001   98.96 -1.08  0.18
42 2024-05-09  100.019997  100.48  0.46  0.64
43 2024-05-10   99.970001   99.28 -0.69 -0.05
Mean Absolute Error: 0.94%
Epoch: 320, Final Loss: 0.000122
Norm: 47.54

         date     Predict    True  diff   acc
0  2024-03-06   99.889999  101.43  1.54  1.54
1  2024-03-07   99.849998   98.28 -1.57 -0.03
2  2024-03-08   99.820000   98.28 -1.55 -1.58
3  2024-03-11   99.919998   98.67 -1.26 -2.84
4  2024-03-12  100.029999  101.78  1.75 -1.09
5  2024-03-13   99.930000   98.50 -1.43 -2.52
6  2024-03-14   99.919998   99.83 -0.09 -2.61
7  2024-03-15   99.919998  101.15  1.23 -1.38
8  2024-03-18   99.940002  101.53  1.59  0.21
9  2024-03-20  100.260002  102.63  2.36  2.57
10 2024-03-21  100.010002  100.95  0.94  3.51
11 2024-03-22   99.820000   99.48 -0.34  3.17
12 2024-03-25   99.870003   99.03 -0.84  2.33
13 2024-03-26   99.919998  100.26  0.34  2.67
14 2024-03-27  100.029999  100.38  0.35  3.02
15 2024-03-28   99.930000   99.83 -0.10  2.92
16 2024-04-01   99.870003   98.98 -0.89  2.03
17 2024-04-02   99.800003   99.02 -0.79  1.24
18 2024-04-03   99.910004  101.26  1.35  2.59
19 2024-04-04   99.750000   97.85 -1.90  0.69
20 2024-04-05  100.019997  100.56  0.54  1.23
21 2024-04-08   99.930000  100.27  0.34  1.57
22 2024-04-09   99.910004  100.27  0.36  1.93
23 2024-04-10   99.900002   98.65 -1.26  0.67
24 2024-04-11   99.919998  101.69  1.77  2.44
25 2024-04-12   99.779999   98.26 -1.52  0.92
26 2024-04-15   99.919998   99.12 -0.80  0.12
27 2024-04-16   99.959999   99.85 -0.11  0.01
28 2024-04-17   99.879997   97.77 -2.11 -2.10
29 2024-04-18   99.940002   99.70 -0.24 -2.34
30 2024-04-19   99.970001   98.80 -1.17 -3.51
31 2024-04-22  100.000000  101.57  1.57 -1.94
32 2024-04-23   99.989998  100.61  0.62 -1.32
33 2024-04-24   99.940002   99.70 -0.24 -1.56
34 2024-04-25   99.830002   99.67 -0.16 -1.72
35 2024-04-29  100.050003  101.52  1.47 -0.25
36 2024-04-30   99.860001   99.28 -0.58 -0.83
37 2024-05-01   99.720001   99.92  0.20 -0.63
38 2024-05-06  100.129997  102.21  2.08  1.45
39 2024-05-07   99.980003   99.48 -0.50  0.95
40 2024-05-08  100.019997   98.96 -1.06 -0.11
41 2024-05-09  100.000000  100.48  0.47  0.36
42 2024-05-10   99.970001   99.28 -0.69 -0.33
43 2024-05-13   99.930000  100.20  0.27 -0.06
Mean Absolute Error: 0.96%
Epoch: 552, Final Loss: 0.000126
Norm: 49.15

         date     Predict    True  diff   acc
0  2024-03-07   99.820000   98.28 -1.54 -1.54
1  2024-03-08   99.790001   98.28 -1.51 -3.05
2  2024-03-11   99.910004   98.67 -1.24 -4.29
3  2024-03-12  100.040001  101.78  1.74 -2.55
4  2024-03-13   99.919998   98.50 -1.42 -3.97
5  2024-03-14   99.900002   99.83 -0.08 -4.05
6  2024-03-15   99.900002  101.15  1.25 -2.80
7  2024-03-18   99.930000  101.53  1.60 -1.20
8  2024-03-20  100.320000  102.63  2.30  1.10
9  2024-03-21  100.019997  100.95  0.93  2.03
10 2024-03-22   99.779999   99.48 -0.30  1.73
11 2024-03-25   99.849998   99.03 -0.82  0.91
12 2024-03-26   99.900002  100.26  0.36  1.27
13 2024-03-27  100.040001  100.38  0.35  1.62
14 2024-03-28   99.919998   99.83 -0.09  1.53
15 2024-04-01   99.839996   98.98 -0.87  0.66
16 2024-04-02   99.760002   99.02 -0.75 -0.09
17 2024-04-03   99.900002  101.26  1.36  1.27
18 2024-04-04   99.690002   97.85 -1.85 -0.58
19 2024-04-05  100.029999  100.56  0.54 -0.04
20 2024-04-08   99.910004  100.27  0.36  0.32
21 2024-04-09   99.889999  100.27  0.38  0.70
22 2024-04-10   99.879997   98.65 -1.24 -0.54
23 2024-04-11   99.910004  101.69  1.78  1.24
24 2024-04-12   99.739998   98.26 -1.48 -0.24
25 2024-04-15   99.900002   99.12 -0.79 -1.03
26 2024-04-16   99.959999   99.85 -0.11 -1.14
27 2024-04-17   99.860001   97.77 -2.09 -3.23
28 2024-04-18   99.930000   99.70 -0.23 -3.46
29 2024-04-19   99.970001   98.80 -1.17 -4.63
30 2024-04-22  100.000000  101.57  1.57 -3.06
31 2024-04-23   99.989998  100.61  0.62 -2.44
32 2024-04-24   99.930000   99.70 -0.23 -2.67
33 2024-04-25   99.800003   99.67 -0.13 -2.80
34 2024-04-29  100.059998  101.52  1.46 -1.34
35 2024-04-30   99.830002   99.28 -0.55 -1.89
36 2024-05-01   99.669998   99.92  0.26 -1.63
37 2024-05-06  100.160004  102.21  2.05  0.42
38 2024-05-07   99.980003   99.48 -0.49 -0.07
39 2024-05-08  100.019997   98.96 -1.06 -1.13
40 2024-05-09  100.010002  100.48  0.47 -0.66
41 2024-05-10   99.959999   99.28 -0.68 -1.34
42 2024-05-13   99.910004  100.20  0.29 -1.05
43 2024-05-14   99.959999  100.95  0.99 -0.06
Mean Absolute Error: 0.94%
Epoch: 321, Final Loss: 0.000120
Norm: 68.62

         date     Predict    True  diff   acc
0  2024-03-08   99.830002   98.28 -1.56 -1.56
1  2024-03-11   99.949997   98.67 -1.29 -2.85
2  2024-03-12  100.089996  101.78  1.69 -1.16
3  2024-03-13   99.970001   98.50 -1.47 -2.63
4  2024-03-14   99.949997   99.83 -0.12 -2.75
5  2024-03-15   99.949997  101.15  1.20 -1.55
6  2024-03-18   99.980003  101.53  1.55  0.00
7  2024-03-20  100.370003  102.63  2.25  2.25
8  2024-03-21  100.059998  100.95  0.88  3.13
9  2024-03-22   99.830002   99.48 -0.34  2.79
10 2024-03-25   99.889999   99.03 -0.86  1.93
11 2024-03-26   99.949997  100.26  0.31  2.24
12 2024-03-27  100.080002  100.38  0.30  2.54
13 2024-03-28   99.970001   99.83 -0.13  2.41
14 2024-04-01   99.889999   98.98 -0.91  1.50
15 2024-04-02   99.809998   99.02 -0.79  0.71
16 2024-04-03   99.940002  101.26  1.32  2.03
17 2024-04-04   99.739998   97.85 -1.90  0.13
18 2024-04-05  100.070000  100.56  0.49  0.62
19 2024-04-08   99.959999  100.27  0.31  0.93
20 2024-04-09   99.940002  100.27  0.33  1.26
21 2024-04-10   99.930000   98.65 -1.28 -0.02
22 2024-04-11   99.949997  101.69  1.74  1.72
23 2024-04-12   99.779999   98.26 -1.52  0.20
24 2024-04-15   99.949997   99.12 -0.83 -0.63
25 2024-04-16  100.000000   99.85 -0.15 -0.78
26 2024-04-17   99.900002   97.77 -2.14 -2.92
27 2024-04-18   99.970001   99.70 -0.28 -3.20
28 2024-04-19  100.019997   98.80 -1.21 -4.41
29 2024-04-22  100.050003  101.57  1.52 -2.89
30 2024-04-23  100.029999  100.61  0.58 -2.31
31 2024-04-24   99.970001   99.70 -0.28 -2.59
32 2024-04-25   99.839996   99.67 -0.17 -2.76
33 2024-04-29  100.099998  101.52  1.41 -1.35
34 2024-04-30   99.870003   99.28 -0.60 -1.95
35 2024-05-01   99.709999   99.92  0.21 -1.74
36 2024-05-06  100.209999  102.21  2.00  0.26
37 2024-05-07  100.019997   99.48 -0.54 -0.28
38 2024-05-08  100.070000   98.96 -1.11 -1.39
39 2024-05-09  100.050003  100.48  0.42 -0.97
40 2024-05-10  100.010002   99.28 -0.73 -1.70
41 2024-05-13   99.959999  100.20  0.24 -1.46
42 2024-05-14  100.000000  100.95  0.95 -0.51
43 2024-05-15   99.930000  100.35  0.42 -0.09
Mean Absolute Error: 0.92%
Epoch: 321, Final Loss: 0.000115
Norm: 57.29

         date     Predict    True  diff   acc
0  2024-03-11   99.980003   98.67 -1.31 -1.31
1  2024-03-12  100.099998  101.78  1.67  0.36
2  2024-03-13   99.989998   98.50 -1.49 -1.13
3  2024-03-14   99.980003   99.83 -0.15 -1.28
4  2024-03-15   99.970001  101.15  1.18 -0.10
5  2024-03-18  100.000000  101.53  1.53  1.43
6  2024-03-20  100.360001  102.63  2.26  3.69
7  2024-03-21  100.080002  100.95  0.86  4.55
8  2024-03-22   99.860001   99.48 -0.38  4.17
9  2024-03-25   99.919998   99.03 -0.89  3.28
10 2024-03-26   99.980003  100.26  0.29  3.57
11 2024-03-27  100.099998  100.38  0.28  3.85
12 2024-03-28   99.989998   99.83 -0.16  3.69
13 2024-04-01   99.919998   98.98 -0.94  2.75
14 2024-04-02   99.849998   99.02 -0.83  1.92
15 2024-04-03   99.970001  101.26  1.29  3.21
16 2024-04-04   99.779999   97.85 -1.94  1.27
17 2024-04-05  100.089996  100.56  0.47  1.74
18 2024-04-08   99.980003  100.27  0.28  2.02
19 2024-04-09   99.970001  100.27  0.30  2.32
20 2024-04-10   99.949997   98.65 -1.31  1.01
21 2024-04-11   99.980003  101.69  1.71  2.72
22 2024-04-12   99.820000   98.26 -1.56  1.16
23 2024-04-15   99.980003   99.12 -0.86  0.30
24 2024-04-16  100.029999   99.85 -0.18  0.12
25 2024-04-17   99.930000   97.77 -2.17 -2.05
26 2024-04-18  100.000000   99.70 -0.30 -2.35
27 2024-04-19  100.040001   98.80 -1.23 -3.58
28 2024-04-22  100.070000  101.57  1.50 -2.08
29 2024-04-23  100.050003  100.61  0.55 -1.53
30 2024-04-24  100.000000   99.70 -0.30 -1.83
31 2024-04-25   99.879997   99.67 -0.21 -2.04
32 2024-04-29  100.120003  101.52  1.40 -0.64
33 2024-04-30   99.910004   99.28 -0.63 -1.27
34 2024-05-01   99.760002   99.92  0.17 -1.10
35 2024-05-06  100.209999  102.21  2.00  0.90
36 2024-05-07  100.040001   99.48 -0.56  0.34
37 2024-05-08  100.089996   98.96 -1.13 -0.79
38 2024-05-09  100.070000  100.48  0.40 -0.39
39 2024-05-10  100.029999   99.28 -0.75 -1.14
40 2024-05-13   99.989998  100.20  0.22 -0.92
41 2024-05-14  100.029999  100.95  0.92  0.00
42 2024-05-15   99.959999  100.35  0.39  0.39
43 2024-05-16  100.000000   99.58 -0.42 -0.03
Mean Absolute Error: 0.89%
Epoch: 407, Final Loss: 0.000111
Norm: 43.67

         date     Predict    True  diff   acc
0  2024-03-12  100.120003  101.78  1.65  1.65
1  2024-03-13  100.029999   98.50 -1.53  0.12
2  2024-03-14  100.019997   99.83 -0.19 -0.07
3  2024-03-15  100.019997  101.15  1.13  1.06
4  2024-03-18  100.040001  101.53  1.49  2.55
5  2024-03-20  100.330002  102.63  2.29  4.84
6  2024-03-21  100.110001  100.95  0.84  5.68
7  2024-03-22   99.930000   99.48 -0.44  5.24
8  2024-03-25   99.980003   99.03 -0.95  4.29
9  2024-03-26  100.019997  100.26  0.24  4.53
10 2024-03-27  100.120003  100.38  0.26  4.79
11 2024-03-28  100.029999   99.83 -0.20  4.59
12 2024-04-01   99.970001   98.98 -0.99  3.60
13 2024-04-02   99.910004   99.02 -0.90  2.70
14 2024-04-03  100.010002  101.26  1.24  3.94
15 2024-04-04   99.860001   97.85 -2.02  1.92
16 2024-04-05  100.110001  100.56  0.45  2.37
17 2024-04-08  100.019997  100.27  0.24  2.61
18 2024-04-09  100.010002  100.27  0.26  2.87
19 2024-04-10  100.000000   98.65 -1.36  1.51
20 2024-04-11  100.019997  101.69  1.67  3.18
21 2024-04-12   99.889999   98.26 -1.63  1.55
22 2024-04-15  100.019997   99.12 -0.90  0.65
23 2024-04-16  100.059998   99.85 -0.21  0.44
24 2024-04-17   99.980003   97.77 -2.22 -1.78
25 2024-04-18  100.040001   99.70 -0.34 -2.12
26 2024-04-19  100.070000   98.80 -1.26 -3.38
27 2024-04-22  100.099998  101.57  1.47 -1.91
28 2024-04-23  100.080002  100.61  0.53 -1.38
29 2024-04-24  100.040001   99.70 -0.34 -1.72
30 2024-04-25   99.940002   99.67 -0.27 -1.99
31 2024-04-29  100.139999  101.52  1.38 -0.61
32 2024-04-30   99.959999   99.28 -0.69 -1.30
33 2024-05-01   99.839996   99.92  0.09 -1.21
34 2024-05-06  100.209999  102.21  2.00  0.79
35 2024-05-07  100.070000   99.48 -0.59  0.20
36 2024-05-08  100.110001   98.96 -1.15 -0.95
37 2024-05-09  100.099998  100.48  0.38 -0.57
38 2024-05-10  100.059998   99.28 -0.79 -1.36
39 2024-05-13  100.029999  100.20  0.17 -1.19
40 2024-05-14  100.059998  100.95  0.89 -0.30
41 2024-05-15  100.010002  100.35  0.34  0.04
42 2024-05-16  100.040001   99.58 -0.46 -0.42
43 2024-05-17  100.070000  100.42  0.36 -0.06
Mean Absolute Error: 0.88%
Epoch: 646, Final Loss: 0.000110
Norm: 36.64

         date     Predict    True  diff   acc
0  2024-03-13  100.029999   98.50 -1.53 -1.53
1  2024-03-14  100.010002   99.83 -0.18 -1.71
2  2024-03-15  100.000000  101.15  1.15 -0.56
3  2024-03-18  100.040001  101.53  1.49  0.93
4  2024-03-20  100.459999  102.63  2.16  3.09
5  2024-03-21  100.129997  100.95  0.82  3.91
6  2024-03-22   99.870003   99.48 -0.39  3.52
7  2024-03-25   99.949997   99.03 -0.91  2.61
8  2024-03-26  100.010002  100.26  0.26  2.87
9  2024-03-27  100.150002  100.38  0.23  3.10
10 2024-03-28  100.019997   99.83 -0.19  2.91
11 2024-04-01   99.940002   98.98 -0.96  1.95
12 2024-04-02   99.849998   99.02 -0.84  1.11
13 2024-04-03  100.000000  101.26  1.26  2.37
14 2024-04-04   99.779999   97.85 -1.94  0.43
15 2024-04-05  100.139999  100.56  0.42  0.85
16 2024-04-08  100.010002  100.27  0.25  1.10
17 2024-04-09   99.989998  100.27  0.27  1.37
18 2024-04-10   99.980003   98.65 -1.34  0.03
19 2024-04-11  100.010002  101.69  1.68  1.71
20 2024-04-12   99.830002   98.26 -1.56  0.15
21 2024-04-15  100.010002   99.12 -0.89 -0.74
22 2024-04-16  100.059998   99.85 -0.21 -0.95
23 2024-04-17   99.959999   97.77 -2.19 -3.14
24 2024-04-18  100.029999   99.70 -0.34 -3.48
25 2024-04-19  100.080002   98.80 -1.27 -4.75
26 2024-04-22  100.120003  101.57  1.45 -3.30
27 2024-04-23  100.099998  100.61  0.51 -2.79
28 2024-04-24  100.029999   99.70 -0.34 -3.13
29 2024-04-25   99.889999   99.67 -0.22 -3.35
30 2024-04-29  100.169998  101.52  1.34 -2.01
31 2024-04-30   99.930000   99.28 -0.65 -2.66
32 2024-05-01   99.750000   99.92  0.18 -2.48
33 2024-05-06  100.290001  102.21  1.92 -0.56
34 2024-05-07  100.089996   99.48 -0.60 -1.16
35 2024-05-08  100.139999   98.96 -1.18 -2.34
36 2024-05-09  100.120003  100.48  0.36 -1.98
37 2024-05-10  100.070000   99.28 -0.79 -2.77
38 2024-05-13  100.019997  100.20  0.18 -2.59
39 2024-05-14  100.070000  100.95  0.88 -1.71
40 2024-05-15   99.989998  100.35  0.36 -1.35
41 2024-05-16  100.040001   99.58 -0.46 -1.81
42 2024-05-17  100.070000  100.42  0.35 -1.46
43 2024-05-20   99.989998  101.38  1.40 -0.06
Mean Absolute Error: 0.86%
Epoch: 343, Final Loss: 0.000104
Norm: 54.16

         date     Predict    True  diff   acc
0  2024-03-14  100.019997   99.83 -0.19 -0.19
1  2024-03-15  100.019997  101.15  1.13  0.94
2  2024-03-18  100.050003  101.53  1.48  2.42
3  2024-03-20  100.459999  102.63  2.16  4.58
4  2024-03-21  100.139999  100.95  0.81  5.39
5  2024-03-22   99.889999   99.48 -0.41  4.98
6  2024-03-25   99.959999   99.03 -0.93  4.05
7  2024-03-26  100.019997  100.26  0.24  4.29
8  2024-03-27  100.160004  100.38  0.22  4.51
9  2024-03-28  100.040001   99.83 -0.20  4.31
10 2024-04-01   99.959999   98.98 -0.98  3.33
11 2024-04-02   99.870003   99.02 -0.85  2.48
12 2024-04-03  100.010002  101.26  1.25  3.73
13 2024-04-04   99.800003   97.85 -1.95  1.78
14 2024-04-05  100.150002  100.56  0.41  2.19
15 2024-04-08  100.029999  100.27  0.24  2.43
16 2024-04-09  100.010002  100.27  0.26  2.69
17 2024-04-10   99.989998   98.65 -1.35  1.34
18 2024-04-11  100.019997  101.69  1.67  3.01
19 2024-04-12   99.839996   98.26 -1.58  1.43
20 2024-04-15  100.019997   99.12 -0.90  0.53
21 2024-04-16  100.080002   99.85 -0.22  0.31
22 2024-04-17   99.970001   97.77 -2.20 -1.89
23 2024-04-18  100.050003   99.70 -0.35 -2.24
24 2024-04-19  100.089996   98.80 -1.28 -3.52
25 2024-04-22  100.120003  101.57  1.44 -2.08
26 2024-04-23  100.110001  100.61  0.50 -1.58
27 2024-04-24  100.050003   99.70 -0.35 -1.93
28 2024-04-25   99.910004   99.67 -0.24 -2.17
29 2024-04-29  100.180000  101.52  1.34 -0.83
30 2024-04-30   99.940002   99.28 -0.66 -1.49
31 2024-05-01   99.769997   99.92  0.16 -1.33
32 2024-05-06  100.290001  102.21  1.92  0.59
33 2024-05-07  100.099998   99.48 -0.61 -0.02
34 2024-05-08  100.150002   98.96 -1.18 -1.20
35 2024-05-09  100.129997  100.48  0.35 -0.85
